NPM,Judul,Abstrak,Prodi,Label
90411100135,Rancang Bangun ERP (Enterprise Resource Planning) pada Modul (Human Resource Management) Menggunakan Zachman Framework,"ABSTRAKDalam rancang bangun Enterprise Resource Planning (ERP), dibutuhkan perencanaan terorganisir, dikarenakan ERP ditujukan untuk mengintegrasikan seluruh proses yang ada dalam berbagai domain fungsional perusahaan, antar departemen, maupun antar lokasi yang berbeda. Penelitian ini bertujuan merancang sebuah desain aplikasi untuk mendapatkan blueprint  aplikasi  ERP  pada  modul  Human Resource management (HRM). Zachman Framework (ZF)  merupakan salah satu kerangka kerja yang dapat  memetakan artifak arsitektur informasi di sebuah organisasi. Dalam penerapanya, ZF mampu mendeskripsikan level prespektif arsitektur IT (Planner, Owner, Designer, Builder, Implementer, Participant) sesuai abstraksi objek (What, How, Where, Who, When, Why). Untuk standarisasi artifak arsitektur informasi digunakan pendekatan standart pemodelan UML 2.0, sehingga mampu meningkatkan deskripsi ZF menjadi standart Model Driven Architecture. Untuk pengujian hasil desain perancangan telah dikembangkan perangkat lunak ERP HRM  yang menerapkan Model Driven Design yang mampu mengkonversi artifak model menjadi aplikasi yang berkualitas. Dimana dari hasil penilaian Stakeholder dari pengujian sistem di PT. IGLAS, didapatkan tingkat kepuasan rata-rata 88,33. Sedangkan untuk penilaian availability sistem secara kuantitatif dengan dibandingkan Openerp 7.0 sistem yang dikembangkan jauh lebih kompleks dengan ketersediaan fitur 88,89% berbanding dengan Openerp 7.0 yang hanya memiliki keterbatasan fitur 77,78%.Kata Kunci : Enterprise Resource Planning, Financial Accounting, Zachman Framework, UML 2.0, Model Driven Design, Openerp 7.0",Teknik Informatika,RPL
90411100050,Rancang Bangun ERP ( Enterprise Resource Planning ) Pada Modul InventoryManagement Menggunakan Zachman Framework,"Dalam perancangan  Enterprise Resource Planning (ERP), dibutuhkan perencanaan terorganisir, dikarenakan ERP ditujukan untuk mengintegrasikan seluruh proses yang ada dalam berbagai domain fungsional perusahaan, antar departemen, maupun antar lokasi yang berbeda. Penelitian ini bertujuan merancang sebuah desain aplikasi untuk mendapatkan blueprint aplikasi pada modul Inventory Managemnt (IM).Zachman Framework(ZF) merupakan salah satu kerangka kerja yang dapat  memetakan artifak arsitektur informasi di sebuah organisasi. Dalam penerapanya, ZF mampu mendeskripsikan level prespektif arsitektur IT(Planner Perspective, Owner Perspective, Designer Perspective, Builder Perspective, Implementer Perspective, Participant Perspective) sesuai abstraksi objek (What, How, Where, Who, When, Why).Untuk standarisasi artifak arsitektur informasi digunakan pendekatan standart pemodelan UML 2.0, sehingga mampu meningkatkan deskripsi ZF menjadi standart Model Driven Architecture.Untuk pengujian hasil desain perancangan telah dikembangkan perangkat lunak ERP IM  yang menerapkan Model Driven Design yang mampu mengkonversi artifak model menjadi aplikasi yang berkualitas. Dimana dari hasil penilaian Stakeholder dari pengujian sistem di PT. IGLAS(Persero), didapatkan tingkat kepuasan rata-rata 90%. Sedangkan untuk penilaian availability sistem secara kuantitatif dengan dibandingkan Openerp 7.0 sistem yang dikembangkan jauh lebih kompleks dengan ketersediaan fitur 88,8% berbanding dengan Openerp 7.0 yang hanya memiliki keterbatasan fitur 77,7%.",Teknik Informatika,RPL
90411100105,IMPLEMENTASI ACCELEROMETER DALAM PEMBUATAN GAME EDUKASI MATEMATIKA BERBASIS ANDROID,"Perkembangan game saat ini sebanding dengan perkembangan teknologi, karena secara tidak langsung semakin berkembang macam-macam teknologi juga menciptakan banyak variasi dan jenis game, mulai dari game pc, console, maupun mobile. Perkembangan lainya adalah dalam bidang software yaitu operating system Android yang kini sudah sudah banyak digunakan sebagai operating system untuk mobile phone. Berdasarkan keadaan inilah maka penelitian ini dilakukan, penelitian ini menitik beratkan pada game edukasi karena di dalam game edukasi terdapat banyak hal yang menarik dan variatif tentang sekolah serta dapat membantu para siswa dalam belajar. Game edukasi ini diimplementasikan di mobile phone yang menggunakan operating system Android dengan edukasi yang diangkat adalah tentang matematika (penambahan, pengurangan, dan perkalian). Untuk menambah tingkat fun dari game ini maka ditambahkan genre game race dan accelerometer sebagai kontrol game.Dari pembuatan game ini diketahui bahwa game dapat mempermudah user (siswa SD kelas satu dan dua) dalam belajar matematika dasar (penambahan, pengurangan, dan perkalian), akan  tetapi user masih kesulitan dalam menggunakan accelerometer sebagai kontrol game. ",Teknik Informatika,komputasi
90411100010,RANCANG BANGUN ERP (ENTERPRISE RESOURCE PLANNING) PADA MODUL PROCUREMENT MENGGUNAKAN ZACHMAN FRAMEWORK,"Enterprice Resource Planning (ERP) merupakan bentuk enterprise system dengan beberapa modul yang terdiri dari komponen perusahaan untuk memungkinkan semua sumber daya dapat dikelola secara terintegrasi untuk mewujudkan manajemen perusahaan yang lebih efisien. Salah satu bagian ERP yang menangani proses pengadaan barang/jasa yakni modul Procurement. Penelitian ini telah menghasilkan perancangan sistem proses pengadaan barang/jasa dengan kerangka pemodelan Zachman Framework (ZF). Dalam pemodelannya, ZF digambarkan dalam notasi grafik konseptual matriks 6x6 dari perspektif Planner, Owner, Designer, Builder, Implementer dan Participant untuk mendeskripsikan abstraksi objek What, How, Where, Who, When dan Why. Untuk meningkatkan pendeskripsian ZF menjadi standar Model Driven Architecture  maka dilakukan pendekatan dengan Unified Modeling Language (UML 2.0). Untuk mengimplementasikan rancangan yang dibuat telah dikembangkan solusi perangkat lunak ERP Modul Procurement yang berkualitas dengan menerapkan Model Driven Design.  Pengujian sistem dilakukan secara kualitatif dan kuantitatif. Dimana hasil pengujian sistem secara kualitatif oleh koresponden di PT. IGLAS (Persero) didapatkan penilaian kepuasan rata-rata yaitu 87,39. Sedangkan pengujian secara kuantitatif dengan penilaian cakupan fitur, sistem yang telah dikembangkan jauh lebih kompleks dengan presentase ketersediaan fitur mencapai 70,37% jika dibandingkan OpenERP 7.0 yang hanya 40,74%.",Teknik Informatika,RPL
90411100083,"SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PRODUK UNGGULAN DAERAH MENGGUNAKAN METODE ENTROPY DAN ELECTRE II(STUDI KASUS: DINAS KOPERASI, INDUSTRI DAN PERDAGANGAN KABUPATEN LAMONGAN)","Kompetisi produk unggulan daerah semakin kedepannya menjadi semakin ketat dengan meningkatnya laju perkembangan ekonomi, pertumbuhan industri dan kemajuan teknologi. Persaingan ini ini membuat setiap industri harus lebih jeli dalam merumuskan rumusan stratgi kebijakan. Pengambilan keputusan untuk mendapatkan produk unggulan yang sesuai dengan kebutuhan dan kemampuan diperlukan suatu keputusan yang akurat dan efektif agar tidak salah dan meminimalisir kerugian dalam dalam segi biaya dan waktu. Penelitian ini menggunakan metode entropy dan electre II. Penelitian dengan metode ini mendapatkan hasil perangkingan berdasarkan jumlah dominasi menghasilkan perangkingan yang lebih parsial dan sensitif dibandingkan perangkingan berdasarkan level. Kriteria dalam sitem ini adalah omset, tenaga kerja, nilai investasi, target pasar, jumlah bahan baku dan jumlah perusahan dalam satu produk unggulan. Penelitian ini mendapatkan hasil akurasi sistem yang mencapai 30%.",Teknik Informatika,komputasi
90411100092,IMPLEMENTASI ALGORITMA RECURSIVE DFS  UNTUK AGEN CERDAS PADA GAME EDUKASI MATEMATIKA DASAR BERBASIS ANDROID ACCELEROMETER,"Game edukasi merupakan salah satu jenis aplikasi permainan interaktif yang digunakan sebagai media pendukung pembelajaran. Dalam game edukasi juga terdapat berbagai tantangan dan konflik yang harus diselesaikan untuk memenangkan permainan. Penyelesaian konflik adalah salah satu aspek dalam edukasi keilmuan yang bertujuan meningkatkan perkembangan kecerdasan dan melatih otak dalam penyelesaian suatu masalah.Pada penelitian ini, penulis mengimplementasikan game edukasi matematika dasar yang diintegrasikan pada aplikasi maze pada perangkat mobile berbasis android. Android merupakan salah satu platform pada perangkat mobile yang sudah memasukkan banyak fitur multimedia. Game ini memanfaatkan teknologi accelerometer, yaitu teknologi yang mampu mengukur pergerakan fisik suatu obyek. Selain itu game ini juga mengimplementasikan algoritma Rekursive Depth First Search (DFS) untuk menentukan jarak tercepat bagi agen cerdas untuk menemukan karakter player sebagai penghambat pemain dalam permainan.Dengan implementasi tersebut, diketahui algoritma Recursive DFS, dapat dimanfaatkan sebagai agen cerdas dalam game edukasi. Dibutuhkan perangkat smartphone dengan kinerja dan sensor accelerometer yang baik agar game ini berjalan optimal.",Teknik Informatika,komputasi
90411100093,IMPLEMENTASI SEGMENTASI PEMBULUH DARAH RETINA PADA CITRA FUNDUS MATA BERBASIS HISTOGRAM EQUALIZATION DAN 2D-GABOR FILTER,"Dengan berkembangnya jaman semakin berkembang juga teknologi kedokteran. Pendeteksian penyakit yang diderita manusia dapat dideteksi secara dini dengan melakukan peninjauan gejala yang muncul dari penderitanya. Peninjauan gejala dapat dilakukan pada organ-organ tubuh yang mungkin mengalami perubahan struktur karena suatu penyakit contohnya yaitu pada retina mata. Perubahan struktur yang dapat dilihat yaitu perubahan dari pembuluh darah yang semakin membesar atau kelainan dari pembuluh darah dari retina mata. Untuk mendeteksi penyakit tersebut, tahap awal yang dilakukan adalah dengan melakukan segmentasi pada pembuluh darah. Pada penelitian ini menggunakan metode 2D-Gabor Filter untuk mensegmentasi citra. Penelitian ini dibagi menjadi 2 tahap, yaitu preprocessing dan segmentasi. Pada tahap awal preprocessing terdiri dari mengambil citra green channel, dan memperbaiki kontras citra dengan Histogram Equalization. Dan tahap kedua yaitu segmentasi dengan metode 2D-Gabor Filter, thresholding citra, membersihkan citra dari noise, dan field of view. Kemudian hasil dari proses tersebut dibandingkan dengan citra groundtruth untuk menghitung tingkat akurasi.Pengujian dilakukan pada database Digital Retinal Images for Vessel Extraction (DRIVE) sebanyak 20 citra. Hasil Akurasi yang didapat dari pengujian tersebut sebesar 81,11%. Citra hasil dari segmentasi cukup baik, sehingga 2D-Gabor Filter bisa mensegmentasi dengan baik.",Teknik Informatika,komputasi
80411100087,Pengaturan Lampu Lalu Lintas Menggunakan Metode Fuzzy Logic,"Masalah kemacetan yang terjadi di persimpangan lampu lalu lintas kerap terjadi di kota-kota besar. Pada satu kondisi lampu lalu lintas dapat menjadi pengontrol arus lalu lintas, tapi di lain kondisi terkadang dapat pula menjadi penyebab kemacetan. Hal ini terjadi karena pengaturan waktu pada lampu lalu lintas yang masih menggunakan waktu statis (waktu tetap) tanpa mempertimbangkan kondisi kepadatan kendaraan pada tiap jalur perempatan. Oleh karena itu diperlukan sistem kendali adaptif pada lampu lalu lintas yang didasarkan pada tingkat kepadatan kendaraan yang melewati jalan tersebut. Pada penelitian ini, akan digunakan Fuzzy Logic dengan metode Sugeno untuk menentukan lamanya waktu lampu merah dan hijau untuk menyala dengan variabel input yaitu panjang antrian kendaraan pada sebuah jalur perempatan dan variabel input panjang antrian kendaraan dari jalur yang berlawanan sedangkan outputnya adalah lama lampu merah dan hijau untuk menyala pada jalur yang ditentukan. Ada 25 rule fuzzy yang digunakan untuk menentukan waktu pada tiap masing-masing dua jalur yang berlawanan. Basis pengetahuan dibangun dengan menggunakan kaidah produksi (IF - THEN). Penelitian ini menggunakan bahasa pemrograman Borland Delphi dalam pengerjaannya. Hasil dari penelitian ini ialah pengaturan lampu lalu lintas secara adaptif sesuai dengan panjang antrian kendaraan pada suatu perempatan. Kata Kunci: Fuzzy Logic, Metode Sugeno, Lampu Lalu Lintas",Teknik Informatika,komputasi
100411100039,VISUALISASI GAME RPG DENGAN CERITA RAMAYANA BERBASIS WINDOWS PHONE,"Pada penelitian sebelumnya terdapat sebuah game RPG berlatar cerita Ramayana. Gameplaynya terdiri dari mode jalan â_x0080__x0093_ jalan dan mode battle. Pada mode jalan â_x0080__x0093_ jalan, terkadang secara tiba â_x0080__x0093_ tiba akan ada pemberitahuan yang menyatakan pemain menemukan item atau pemain bertemu musuh. Pada mode battle, untuk  giliran tiap karakter memiliki urutan yang tetap. Namun, game ini masih berbasis text. Penelitian ini melanjutkan penelitian sebelumnya dengan membuat tampilan dari game cerita Ramayana berbasis Windows phone. Pada game ini, juga ada dua mode, yaitu Mode Jalan-jalan dan Mode Battle. Untuk item akan disembunyikan dibalik asset seperti batu, semak dan pohon, sehingga pemain harus mencari item tersebut. Untuk giliran penyerangan menggunakan konsep ATB (Active Time Battle). Tiap karakter memiliki isi waktu yang terus bertambah dan panjang waktu yang telah ditentukan. Karakter akan mendapatkan giliran ketika isi panjang waktunya telah terpenuhi dan setelahnya, isi panjang waktu karakter akan menjadi nol lagi. Proses tersebut akan berulang hingga mode battle berakhir. Hasil pengujian game ini dapat bejalan dengan baik pada emulator dan smartphone windows phone. Untuk hasil pengujian pada pengguna, 80% pengguna mengatakan game ini memiliki tampilan yang menarik. 90% pengguna menyukai memahami cerita Ramayana dengan cara bermain game dan 70%nya ingin untuk melanjutkan bermain game ini hingga akhir.Kata Kunci: Game, Role Playing Game, ATB (Active Time Battle), Ramayana, Windows Phone.",Teknik Informatika,komputasi
90411100024,Pengenalan Wajah Berbasis Diagonal LDALinear Discriminant Analysis,"Pengenalan wajah merupakan bagian dari pattern recognition. Pengenalan wajah yang telah banyak diterapkan dimasyarakat, diaplikasikan pada sistem keamaan penerbangan, kepolisian dan pelayanan kependudukan. Penelitian ini menggunakan citra sebanyak 400 citra wajah, proses pengenalan wajah pada sistem ini dilakukan 4 tahap. Tahap pertama adalah data citra diproses dengan menjadikan citra wajah menjadi citra diagonal. Tahap kedua citra wajah diproses ekstraksi fitur menggunakan metode Principle Component Analysis (PCA). Tahap ketiga ekstraksi fitur citra wajah menggunakan metode Linear Discriminant Analysis (LDA). Tahap keempat hasil nilai matrik bobot dari masing - masing proses ekstraksi fitur. Tahap selanjutnya tahap pengklasifikasian dengan menggunakan jarak kemiripannya dengan menggunakan metode Manhattan Distance dan Naive Bayes Classifier, dalam skenario ujicoba sistem dari 4 skenario menggunakan Manhattan Distance menghasilkan rata - rata akurasi 93.75%. Sedangkan menggunakan Naive Bayes Classifier menghasilan rata - rata 88.15% Hasil analisa tersebut menyimpulkan bahwa input citra diagonal  metode Diagonal LDA Linear Discriminant Analysis bisa diterapkan dalam pengenalan wajah.Kata Kunci: Pengenalan wajah, Diagonal LDA Linear Discriminant Analysis, Manhattan Distance, Naive Bayes Classifier.",Teknik Informatika,komputasi
90411100021,SISTEM PENDUKUNG KEPUTUSAN PENERIMAAN MAHASISWA BARU MENGGUNAKAN METODE LOGIKA FUZZY MODEL SUGENO,"Dalam rangka memilih calon mahasiswa baru yang mempunyai kemampuan akademik untuk mengikuti dan menyelesaikan studi di perguruan tinggi dengan baik dan sesuai batas waktu yang ditentukan, maka perlu adanya proses seleksi. Universitas Trunojoyo menyelengarakan program untuk penerimaan calon mahasiswa baru. Salah satunya jalur Seleksi Mandiri Masuk Universitas Trunojoyo Madura. Untuk penerimaan mahasiswa baru program S1 dan Diploma yang dilaksanakan melalui ujian tes tulis. Kriteria jalur seleksi mandiri ini antara lain Tes Potensi Akademik (TPA ), Tes Pengetahuan Dasar (TPD), Indeks Sekolah dan Akreditasi Sekolah. Setelah calon mahasiswa melakukan pendaftaran dengan memenuhi syarat yang telah ditentukan, maka mereka wajib melakukan ujian tes online. Hasil ujian dan data sekolah digunakan sebagai bahan pertimbangan untuk uji kriteria dan seleksi penerimaan mahasiswa baru. Metodologi yang digunakan dalam pengembangan sistem pendukung keputusan ini menggunakan metode logika fuzzy model sugeno. Logika Fuzzy merupakan salah satu ilmu yang digunakan untuk menyelesaikan masalah mengenai menganalisa ketidakpastian. Dalam penelitian ini logika fuzzy model sugeno digunakan untuk menentukan nilai rata - rata kriteria dengan menggunakan aturan (rule). Dengan ini Peneliti mencoba menawarkan sebuah solusi sistem yang dapat menerima data mahasiswa secara online serta merekapitulasi data calon mahasiswa dan mempermudah menganalisis data untuk membantu memberikan informasi sebagai hasil pengambilan keputusan.",Teknik Informatika,komputasi
